order_id,city_tier,order_hour,order_month,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,traffic_level_score,weather_severity_score,customer_rating,order_value,discount_amount,final_amount_paid,number_of_items,cancellation_flag,delayed_delivery_flag,promo_code_used,premium_customer_flag,festival_or_weekend_flag
9e3c5d83-ee9b-4af5-bf38-5415843b83fc,3,12,3,19.87,41,106,8.8,9.5,3.2,100,22.08,117.15,3,FALSE,FALSE,FALSE,FALSE,FALSE
cd4b85b1-d6b5-41b9-b7cb-8daa5ae11632,3,6,9,17.17,23,73,3.8,5.8,4.7,100,5.68,109.84,8,FALSE,FALSE,TRUE,FALSE,FALSE
61c87a41-c45c-4b33-b161-4b22412c3f5f,2,7,7,36.26,58,140,1.1,8,4.1,100,21.97,98.83,9,FALSE,FALSE,FALSE,TRUE,FALSE
6ff4190b-456a-40c8-8d79-93c3a4a8f38f,2,20,1,25.79,6,99,7.3,9.5,4.6,106.33,20.41,107.95,9,FALSE,FALSE,FALSE,FALSE,TRUE
8529005d-37c4-4e46-b964-7775a19c9873,1,23,11,9.75,24,61,4.3,6.6,4.7,100,4.25,115.1,6,FALSE,FALSE,FALSE,FALSE,FALSE
08bc2a4b-778c-410b-bdde-895597a0d3b1,2,20,11,6.6,60,95,8.3,6.5,4.7,122.77,18.34,135.59,7,TRUE,FALSE,FALSE,FALSE,FALSE
9c433949-000a-4939-9d0d-21de5c8c6ef2,2,9,9,19.73,49,90,3.7,4.4,3.6,100,11.59,99.96,9,FALSE,FALSE,TRUE,FALSE,FALSE
a121e271-ac7f-44fd-9f62-19f0eac36692,1,18,6,19.01,38,97,6.1,4.3,3.9,100,26.8,96.79,2,FALSE,FALSE,FALSE,TRUE,TRUE
4f105aca-b84a-4e31-b7d2-27c91b34a650,3,20,8,38.02,22,153,8.6,8.9,3.7,134.98,11.12,145.1,3,TRUE,FALSE,TRUE,TRUE,FALSE
ae7e2ed2-af3b-465b-b327-f8481058e4ad,2,17,8,9.44,11,58,7.3,4.1,4.5,100,25.43,95.72,1,FALSE,FALSE,FALSE,FALSE,FALSE
73fe2c9d-5311-4294-9c2b-1d1ba21282e3,3,19,3,21.92,59,103,1,9.4,4.2,100,10,115.48,4,FALSE,FALSE,TRUE,FALSE,FALSE
f3a78420-f147-4184-bd20-e2db80100f9a,1,16,8,6.76,21,51,2.4,8.1,4.6,100,22.95,108.91,1,TRUE,FALSE,TRUE,TRUE,FALSE
60456734-f2be-4173-9222-879d7cb64081,3,17,1,5.28,22,42,8.1,0.7,4.6,100,10.94,104.06,9,FALSE,FALSE,TRUE,FALSE,FALSE
1d6ea852-f0e1-47f8-b109-753f0c1ebaba,3,14,11,24.81,56,126,2.3,9.6,3.1,100,18.08,94.33,3,FALSE,FALSE,FALSE,FALSE,TRUE
75e7c18d-caf7-4530-83e3-a8e7281066ba,1,22,3,38.53,28,126,1.1,5.1,4.7,100,6.01,111.96,5,FALSE,FALSE,TRUE,TRUE,FALSE
6eaffe9d-c8ec-4c28-be7c-b6740fe8d245,3,16,4,10.16,37,79,1.6,4.5,4.5,111.07,6.07,125.62,12,TRUE,TRUE,TRUE,FALSE,FALSE
26afca3d-15cf-4210-a580-a9c95272dd0d,1,20,4,14.76,57,114,8,9.4,3.8,134.15,8.67,152.52,5,FALSE,FALSE,TRUE,FALSE,FALSE
63886762-b462-4968-963d-10a2fddf8e60,3,5,8,8.96,41,76,2.4,8.4,4,103.04,11.85,116.84,6,FALSE,FALSE,TRUE,FALSE,FALSE
4ec7bd63-b35e-4967-9177-79066329fc57,1,9,6,27.13,18,105,4.9,8.6,3.9,100,28.71,101.38,1,FALSE,FALSE,TRUE,FALSE,TRUE
33b30ea0-0d1c-41c8-8d41-bafa78e22362,3,8,6,21.37,9,88,5.6,8.2,4.3,100,3.31,107.77,11,TRUE,FALSE,FALSE,FALSE,TRUE
e480f1e6-4965-4b86-b68f-e9eed8ffe0b7,3,20,2,24.39,52,104,1.4,0.7,3.8,100,25.04,91.36,8,FALSE,FALSE,FALSE,FALSE,FALSE
0e56acff-704b-4959-b92a-e8500736b7a8,3,0,11,28.09,45,139,9.4,5.6,4.3,100,21.85,111.36,8,FALSE,FALSE,FALSE,TRUE,TRUE
d00032bd-0d74-40e1-9579-f2fa24ac4697,3,19,10,12.85,8,40,1.5,0.9,4,155.98,25,162.05,11,FALSE,FALSE,FALSE,TRUE,FALSE
5d62c9bf-03a4-43a2-86a3-0e9096cc573e,3,8,9,21.11,56,131,4.3,9.4,3.8,143.41,25.23,144.22,4,FALSE,TRUE,FALSE,FALSE,TRUE
c152babd-f468-4085-925c-222a7434da26,2,20,10,36.4,19,122,2.1,5.1,4.1,100,0.15,105.41,12,FALSE,FALSE,TRUE,FALSE,FALSE
86a8939c-cb6d-4174-a60c-5b679d63c3d0,3,2,1,18.25,58,113,5.9,6.8,5,100,3.03,110.27,4,TRUE,FALSE,FALSE,TRUE,TRUE
637a9205-b3e7-4efd-86e3-d2c9a6345db4,3,2,1,11.38,21,69,2.8,7.4,3.6,100,0.56,112.95,8,FALSE,FALSE,TRUE,TRUE,TRUE
a23bf6dd-7a75-4d65-9c26-bf9dedbba1a5,2,2,3,3.98,51,81,7.6,7.6,3.9,100,16.28,96.84,7,FALSE,FALSE,FALSE,TRUE,FALSE
86a53644-51f1-4b16-b5b9-3851fc4eca90,3,16,3,39.09,41,161,9.8,2.7,3.6,100,13.7,89.23,4,TRUE,FALSE,TRUE,FALSE,FALSE
b905c459-7113-457b-b24a-7c9367b7e86d,3,21,4,27.54,9,101,5.7,8.5,3.7,116.68,11.04,129.57,6,FALSE,FALSE,TRUE,FALSE,FALSE
f87ec1a1-2d32-432d-a89c-4bb0fbd1e9c3,3,10,8,5.96,16,37,1,6.5,4.4,149.58,1.76,177.09,6,FALSE,FALSE,FALSE,FALSE,FALSE
31fe089a-32cd-4ce8-8db7-81262063e8db,3,20,1,30.94,51,130,1,5.9,4.4,100,17.01,95.97,2,FALSE,FALSE,TRUE,FALSE,FALSE
f02f5e42-f9e6-4bbb-b70e-5fb93776159e,3,22,7,5.3,19,34,2.5,3.3,4,100,1.37,130.86,7,FALSE,FALSE,TRUE,FALSE,TRUE
55989b93-d14f-434b-b384-7ed59ce70f8b,2,13,10,39.78,21,147,4.7,8.8,4.6,153.55,15.31,174.73,11,FALSE,FALSE,TRUE,FALSE,TRUE
cd637a78-c7d1-44fb-a72d-adfbde5f7fec,2,7,8,18.25,5,85,9.5,2.7,4.4,100,2.06,116.44,10,FALSE,TRUE,FALSE,FALSE,TRUE
224c067f-bd05-4488-b426-752e4ea5ed0b,3,23,9,35.68,10,132,9.9,6.7,3.9,100,16.68,92.71,5,TRUE,FALSE,TRUE,FALSE,FALSE
b3291d0a-5e1f-4c8b-ad4f-897e2730c756,3,5,11,3.37,59,87,8.2,2.6,3.2,100,8.95,106.43,12,TRUE,TRUE,FALSE,FALSE,FALSE
6298e18f-5f8d-4e88-850e-4f880ea967d5,3,0,4,0.41,20,32,2.7,0.5,4.5,100,25.6,105.17,12,FALSE,FALSE,TRUE,FALSE,FALSE
c2feebb3-36cd-4a59-b02d-9ab5545b168b,2,8,2,30.16,33,116,5.7,3.2,4.1,100,14.8,96.87,5,FALSE,FALSE,FALSE,FALSE,FALSE
dcba3a4a-28ff-4ccf-913b-6010b09169ad,1,0,2,8.93,43,79,1.2,8.7,4,125.45,21.22,106.6,1,FALSE,FALSE,FALSE,TRUE,FALSE
bd17a73c-bf86-4535-9762-46994d6b3688,1,13,12,15.23,33,65,2.6,3.8,3.7,122.33,5.44,137.49,5,FALSE,FALSE,FALSE,TRUE,TRUE
4593266f-1fd3-4e67-87b8-e153df18bac4,2,21,2,30.19,52,135,5.2,4.3,4.4,100,23.54,98.61,2,FALSE,FALSE,FALSE,FALSE,FALSE
930543ac-fe8b-468d-9441-ada5e6d93767,3,17,11,24.84,7,82,6.8,6.7,4.2,100,0.08,115.99,6,FALSE,FALSE,TRUE,TRUE,FALSE
68edfce6-3562-4da5-a518-f38a33ff31d3,2,15,2,6.47,40,76,8.9,7.2,3.9,141.39,25.7,132.12,7,FALSE,FALSE,TRUE,FALSE,FALSE
37ed2c74-52d5-43d9-937f-4fe15dc6e8e4,2,5,3,22.93,50,115,7.2,9.9,3.3,148.16,19.45,149.22,10,TRUE,FALSE,FALSE,FALSE,FALSE
5dca5cbd-47a3-41ad-9ad2-d0cf49c84e7c,3,23,4,22.14,49,109,2.2,1,4.6,147.98,29.42,135.43,12,FALSE,FALSE,TRUE,TRUE,FALSE
d334e7e5-c464-4c81-b05e-267adc56eb05,3,3,4,12.61,44,77,5.3,1.9,4.3,125.04,9.06,134.43,11,TRUE,FALSE,TRUE,FALSE,FALSE
af57e4b8-9756-4701-b091-03318c413093,1,18,11,20.6,13,86,2.1,8.7,4.1,102.05,28.96,100.93,4,FALSE,FALSE,TRUE,FALSE,FALSE
9fc5e08a-a225-423e-b98b-03bc9b6340f4,2,7,3,19.21,25,74,1,3.1,2.5,106.36,26.54,111.92,1,FALSE,FALSE,TRUE,FALSE,FALSE
2bef8a5c-9fa7-4a4e-a666-fcfadd705dc2,1,16,6,26.1,22,88,7.1,4,4,100,18.91,89.8,3,FALSE,FALSE,FALSE,TRUE,TRUE
bcff3a8a-86f8-4545-9535-54f877e41563,3,2,12,6.85,27,62,9.7,5.2,3.9,100,17.89,117.19,10,FALSE,FALSE,FALSE,FALSE,TRUE
d4622a85-3c4c-48cb-b564-dae7878f6844,3,12,3,2.26,46,63,6.9,7.5,3.7,100,15.99,113.82,7,FALSE,FALSE,TRUE,FALSE,FALSE
e929e49a-00cc-4d75-a6bb-ab657e8af136,3,17,9,21.28,42,116,7.6,9.5,4.4,100,2.66,121.77,4,FALSE,FALSE,FALSE,FALSE,TRUE
bee36e6e-99b3-4a1c-84bd-33f3c9532258,2,15,7,22.73,16,89,2.6,1.7,4.4,100,29.65,77.94,11,FALSE,TRUE,FALSE,FALSE,FALSE
a1ac207a-48ba-48d1-84dc-ce791d1f56a2,1,13,7,6.88,52,82,1,5.4,4.2,114.43,19.62,110.78,7,FALSE,TRUE,TRUE,FALSE,FALSE
afef7f88-7703-4667-88c7-5cdde246d20a,3,4,2,12.52,35,71,2,6.3,4.6,100,28.52,79.79,2,FALSE,FALSE,TRUE,FALSE,FALSE
5f9f8957-8560-44c9-b8a8-96ae6ebf6ed6,3,23,2,8.5,43,56,4.4,0.8,3.4,131.32,23.19,134.34,9,FALSE,FALSE,FALSE,FALSE,TRUE
bff9d50c-3587-43a6-9cbc-f2a16038ecd9,1,4,6,25.84,39,112,9.1,2.8,3.8,100,14.92,95.47,6,FALSE,FALSE,FALSE,FALSE,FALSE
8b1c1d64-50e1-4f5e-9232-8296d096363f,3,7,1,39.91,15,141,5.5,9.3,4,100,21.38,96.34,8,TRUE,FALSE,FALSE,TRUE,FALSE
799a2efa-2132-496d-b2f0-36551c2f3ec7,1,7,11,14.89,50,104,7.3,8.7,3.7,100,8.19,108.82,6,FALSE,FALSE,FALSE,FALSE,FALSE
8831264c-6dd7-4800-adb5-1ec893616742,1,13,2,5.41,10,35,7.1,7.9,4.4,100,2.57,107.22,4,FALSE,FALSE,FALSE,FALSE,FALSE
f62b0583-f62c-47cc-98e3-e4efec2e0143,3,0,7,10.26,23,63,8.5,4,3.7,100,6.68,107.02,1,FALSE,FALSE,FALSE,FALSE,TRUE
f0e2ce99-fd0a-4376-b23c-aaf6f2a14b48,3,8,10,8.23,21,71,8.3,4.8,4.7,100,18.36,107.29,4,FALSE,FALSE,FALSE,FALSE,FALSE
3bc5c3c7-68d9-4c2c-9746-a02f8cde7e6e,2,18,10,33.95,44,155,9.8,9.2,3.5,146.44,5.83,169.75,6,FALSE,FALSE,TRUE,TRUE,FALSE
2220009c-53fa-451d-a7b5-0ff87d6ee245,1,11,6,37.63,32,130,1,5.4,5,117.31,5.99,131.61,11,FALSE,FALSE,FALSE,FALSE,FALSE
50ceba7e-70eb-4de6-9efb-22def9d629d1,3,17,5,5.63,21,49,5.7,6.6,5,140.48,26.39,127.5,8,FALSE,FALSE,FALSE,FALSE,FALSE
219c6254-5119-4e75-9589-0d5ba5438474,2,20,8,8.82,25,56,4.3,6.1,3.9,100,27.96,92.14,12,TRUE,FALSE,FALSE,FALSE,FALSE
7baf0fcd-b525-4a7a-8a54-2ee0d59508d5,2,5,11,22.05,47,116,8,2.2,4.6,100,8.04,112.49,2,FALSE,FALSE,FALSE,TRUE,FALSE
7de3963d-d339-4fb1-92e5-1f04013dfbee,3,18,2,32.31,36,127,7.7,0.7,3.8,100,12.57,101.44,8,FALSE,FALSE,FALSE,FALSE,FALSE
c123480f-6739-452c-93cd-a7c053899892,3,14,12,28.84,7,92,3.3,1.4,4.6,100,17.82,101.92,2,FALSE,FALSE,FALSE,FALSE,FALSE
fbeb7b9a-6704-43a0-9191-ad890d633882,1,11,5,27.01,26,109,2.8,7.3,3.9,151.54,9.02,154.13,10,TRUE,FALSE,FALSE,FALSE,TRUE
4bb27d5a-b4a4-4f1f-8290-d92dda0c43a7,3,18,8,6.66,9,40,5.3,3.4,3.3,146.43,0.34,160.53,3,FALSE,FALSE,FALSE,TRUE,TRUE
bb5f74f4-38a1-45a7-bc92-d7fca037aba3,1,8,9,26.77,25,107,3.7,6.4,2.1,100,17.61,112.31,10,FALSE,FALSE,TRUE,TRUE,FALSE
7571c8d7-032b-43c8-a2a4-138e47e81eae,1,12,10,1.18,49,55,4.7,5.7,3.9,100,17.47,108.61,2,FALSE,FALSE,FALSE,TRUE,TRUE
8c715209-1037-4a15-a61c-ac5402fbd7fc,3,2,9,34.59,15,119,7,4.2,4.2,100,16.25,117.21,1,TRUE,FALSE,TRUE,TRUE,FALSE
26c236b8-7f03-4ad4-a6f3-51bc56db7b20,2,21,8,15.42,18,87,10,2.2,4.7,100,21.41,113.6,2,FALSE,TRUE,FALSE,FALSE,TRUE
e80638a8-1968-49e4-8b37-8a8e689e9675,2,8,9,34.79,31,119,1,3.2,4,100,4.27,112.59,12,FALSE,FALSE,TRUE,FALSE,FALSE
44f32780-57b8-472e-b91e-099a92b8e9c5,1,17,4,21.48,19,81,4.1,3.6,4.6,100,10.44,115.22,8,FALSE,FALSE,FALSE,FALSE,FALSE
e9d77991-6291-4e9e-9433-a44701e5aa33,1,23,3,18.55,21,90,5.4,9.5,3.8,100,20.4,111.46,7,FALSE,FALSE,TRUE,FALSE,FALSE
1e060d3e-fa48-41ee-9144-f4f4014a6a6c,1,14,2,4.85,55,77,8.3,8.7,3.8,163.58,27.02,160.39,7,FALSE,FALSE,TRUE,TRUE,TRUE
a23d1707-353b-4359-922f-ba3e0c8f3d93,3,20,5,13.92,6,50,4,0.3,4.6,100,12.05,106,3,TRUE,FALSE,FALSE,FALSE,FALSE
f5ad2758-545b-4c8a-84ad-424deb4e3a4f,2,18,8,21.24,21,102,6.7,3.1,2.6,100,16.6,99.63,11,FALSE,TRUE,FALSE,FALSE,TRUE
af68c384-58c5-4c1e-a6a1-6882af61568d,1,4,1,23.15,48,99,1.8,3.4,4,100,7.31,118.22,12,FALSE,FALSE,FALSE,FALSE,FALSE
83843757-bcc2-4b33-a733-7040b524568d,3,19,7,24.52,7,83,1,8.3,3.8,107.99,25.89,114.84,7,TRUE,FALSE,TRUE,FALSE,FALSE
c4b473ec-946a-44a8-83e5-bd16097fb0c7,3,6,2,15.56,33,83,8.5,0.6,4.7,100,19.6,97.38,1,FALSE,FALSE,FALSE,TRUE,FALSE
0afb3188-dd3f-4586-a078-0615752713f9,2,20,7,10.43,39,77,9.6,0.1,3.7,100,15.94,119.81,7,FALSE,FALSE,FALSE,TRUE,FALSE
2b82ef97-2b60-4cbb-b76e-f4452b08f27e,1,16,3,31.99,46,136,5.8,5.9,4.3,160.71,21.74,152.58,9,FALSE,FALSE,FALSE,TRUE,FALSE
23116358-b27a-417d-ae9d-4ca1c177adba,3,4,2,34.35,49,150,5,5.8,4.5,113.44,8.75,112.01,1,FALSE,FALSE,FALSE,TRUE,FALSE
a78bb8a7-1210-4191-99ac-b4bfb039f298,3,2,9,5.9,14,42,5.8,9.2,3.2,157.43,2.98,188.9,4,FALSE,FALSE,FALSE,TRUE,FALSE
245a5a2a-fc67-4873-b99b-d59ad3a39a27,3,1,4,25.13,32,120,6.5,8.5,3.9,151.28,14.98,143.15,2,FALSE,FALSE,FALSE,TRUE,FALSE
7e232a80-db13-486b-a109-25a4be46916b,1,17,3,20.6,33,100,8.8,2.6,3.8,100,17.37,97.74,11,FALSE,FALSE,TRUE,FALSE,FALSE
be80fe5f-b747-4d13-81ba-301fafd57f4e,1,6,12,25.13,16,92,8.1,9.4,4.5,100,3.81,127.12,5,FALSE,FALSE,TRUE,TRUE,TRUE
15320d36-a935-4f92-84de-8a9b40730481,3,14,8,7.27,22,54,6.9,0.8,4.4,154.84,19.15,167.26,12,FALSE,FALSE,FALSE,TRUE,TRUE
b1cac9ff-d92f-41ad-b0f5-106a7af6cc67,1,23,4,21.82,26,93,3.9,5.8,3.9,100,24.85,84.43,12,FALSE,FALSE,FALSE,FALSE,FALSE
1d8c8cb9-68b6-48e6-a317-e27518b430d0,3,12,2,22.69,17,86,4.6,9.1,3.4,101.01,3.16,116.32,8,FALSE,FALSE,TRUE,TRUE,FALSE
4e48f738-c29a-4185-aa83-c7a719f0682f,3,21,6,26.74,22,98,6.3,0.2,4.6,152.4,13.51,145.8,9,FALSE,FALSE,TRUE,TRUE,FALSE
b3aea1d7-f361-4665-b4d4-b1f383080097,1,1,11,29.59,23,104,6.8,5.7,4,100,4.44,115.85,10,FALSE,FALSE,TRUE,FALSE,FALSE
22b65ea8-aaa0-49b2-a197-04a722bf27f6,2,9,7,20.03,56,109,7.4,2.9,3.1,127.57,5.37,139.92,11,FALSE,FALSE,FALSE,FALSE,FALSE
2425029a-ad26-4421-92fb-9d151e24fbc5,3,5,6,15.6,21,72,1.4,8.9,3.2,130.84,24.44,132.73,5,TRUE,FALSE,FALSE,FALSE,FALSE
47814d2c-3d5f-431f-a99f-8b094d0adc39,3,6,1,4.83,36,43,3.9,4.7,4,100,4.49,103.56,8,FALSE,FALSE,TRUE,FALSE,FALSE
13f973da-8554-4523-ad0c-2b56c234a2d4,3,4,9,36.2,51,148,9,5,3.3,139.87,0.05,150.28,11,TRUE,FALSE,TRUE,FALSE,FALSE
9c9e41d4-4dbc-4fd0-b2d0-2c659bb1be5b,2,21,3,13.5,12,40,1,2,5,158.14,6.36,185.23,5,FALSE,FALSE,FALSE,TRUE,FALSE
c13f3dfe-b7ca-4dcc-91dd-c5b48d1091ef,3,8,9,4,20,41,4.3,3.5,3.5,100,24.96,91.61,12,FALSE,FALSE,TRUE,FALSE,FALSE
44a8a4be-5942-4900-b344-9c0070c042c9,1,4,7,28.32,26,119,6.1,7.5,4,160.91,14.95,163.18,4,TRUE,FALSE,TRUE,TRUE,FALSE
c8af3b72-1bee-4453-851d-16180a4a2d27,3,16,7,22.59,60,123,10,4,4.1,100,24.24,107.35,1,FALSE,FALSE,FALSE,FALSE,FALSE
2ab3d6de-d35a-4912-bf44-5361521e3af4,3,4,5,1.12,8,10,1.2,4.6,3.6,148.46,15.5,153.69,5,FALSE,FALSE,FALSE,FALSE,FALSE
c318956c-59e9-44b2-b431-c6fdcaa10139,3,5,7,34.94,28,131,3.7,8.5,2.8,142.97,7.75,150.71,10,FALSE,FALSE,TRUE,TRUE,FALSE
76fdc3cc-8c80-4cbe-98d7-2f8f56cf8f6c,2,9,9,20.02,27,77,1.6,0.6,4.1,100,21.47,91.05,12,FALSE,FALSE,FALSE,FALSE,FALSE
9499805f-ec47-49c1-b3e8-fbd53cdc0314,2,8,12,35.83,20,109,1,4.8,3.6,116.87,15.61,138.94,12,FALSE,FALSE,FALSE,FALSE,TRUE
1afee422-b329-486c-8de5-0ea5bf82b6da,2,19,4,2.08,56,83,3.3,7.8,4.1,116.59,13.15,113.11,1,FALSE,TRUE,FALSE,TRUE,FALSE
2029b436-3be2-4cb9-8b1a-a09e1779f78a,3,18,12,11.01,53,95,4.7,9.5,3.9,139.97,23.24,138.25,6,FALSE,FALSE,FALSE,TRUE,FALSE
8b741c12-054c-44ca-8cc7-2316de02c1fc,2,4,10,28.67,16,104,3.8,8.9,4.1,176.48,6.84,189.32,10,FALSE,FALSE,FALSE,TRUE,FALSE
6009e1be-6d6e-4920-8e84-285eefda72a2,3,18,5,38.45,23,144,10,8.1,4.9,112.67,2.62,124.91,3,TRUE,FALSE,TRUE,FALSE,FALSE
146aa58a-71d8-40d8-a043-ee0cf7db9e99,3,19,11,8.07,28,70,9.7,0.2,3.7,100,4.71,122.93,2,FALSE,FALSE,FALSE,TRUE,FALSE
956f2160-881b-495a-a044-17dc2711b895,3,11,1,31.92,40,145,8.5,7.8,3.7,134.79,21.29,135.98,1,TRUE,FALSE,FALSE,TRUE,FALSE
c7c68720-a80c-426c-ba86-963c291be194,1,5,7,22.78,21,73,1,7.8,3.1,100,16.77,111.29,8,FALSE,FALSE,FALSE,TRUE,FALSE
9483862b-a8f4-412d-b214-996d7fe37b09,1,13,7,34.8,43,144,8.3,8.1,3.9,100,21.62,97.91,3,FALSE,FALSE,FALSE,FALSE,TRUE
be117746-8328-4c40-9ab9-6cca5b2c60b6,3,2,4,10.55,18,48,2.2,4.6,4.2,100,21,83.55,4,FALSE,FALSE,FALSE,TRUE,FALSE
abbeba9b-3ef0-49ee-9ff1-b1dd220e8bd7,3,4,5,19.94,47,93,2.5,0.2,3.7,110.46,3.92,130.31,2,FALSE,FALSE,TRUE,FALSE,TRUE
1f69e58b-a3bc-44a6-be9a-71b24f87d9e4,3,9,12,7.07,32,64,4.2,4.9,4.2,100,15.04,109.41,8,FALSE,FALSE,FALSE,FALSE,FALSE
9da33f1c-a3a6-4f9a-afb6-271e6ac236da,3,14,9,31.84,51,143,8.7,9.4,3.9,100,27.33,87.01,11,TRUE,FALSE,FALSE,FALSE,FALSE
de2b6d9c-ef65-4c66-ab34-feedaa67ca4a,3,11,1,19.77,30,81,1,4.4,3.3,100,18.88,94.24,9,FALSE,FALSE,FALSE,TRUE,FALSE
d00a5115-3dde-4eb8-8817-dce0453c42f7,3,17,8,3.26,6,43,5.6,3.4,4.2,100,28.13,89.75,2,FALSE,TRUE,TRUE,FALSE,FALSE
b5f305b3-f076-4358-97a2-a34f142487af,3,17,12,28.1,23,107,7.1,2.9,3.9,100,9.19,114.23,6,FALSE,FALSE,TRUE,FALSE,FALSE
d9fb4fd9-5866-4ca9-a221-04ffba8c1922,1,1,8,30.22,6,99,8.3,5.7,4.1,100,11.74,101.47,10,FALSE,FALSE,TRUE,FALSE,FALSE
7f266a54-1be6-4012-99ed-9ec659eaec30,2,12,5,10.69,23,50,2.8,6.8,3.7,100,21.23,104.4,6,FALSE,FALSE,TRUE,FALSE,FALSE
13f6acbc-f2d8-49d0-84d3-d75fc1e85277,1,14,9,1.33,33,52,6.3,9.2,3.6,100,4.55,111.47,6,TRUE,FALSE,TRUE,TRUE,FALSE
513b4b50-7ea9-4fd6-91ee-f9aef88d83e3,1,17,7,10.48,29,64,6.5,7.3,4.1,100,14.87,104.2,7,TRUE,FALSE,TRUE,FALSE,FALSE
96c29c64-68a1-4ef6-8315-81ca74bf8730,1,12,6,32.91,54,143,9.6,1.1,3.9,113.11,25.95,111.07,6,TRUE,FALSE,FALSE,FALSE,TRUE
b26cb10b-75c3-41f0-b3a0-0d2eb309ea66,3,16,5,36.06,28,131,1,8.1,4.9,100,11.31,105.3,8,FALSE,FALSE,TRUE,FALSE,FALSE
1e29c0b6-6c4f-4350-8abb-5d8015fa109d,3,3,1,31.98,43,131,5.8,3.4,4.4,100,7.39,125.46,1,FALSE,FALSE,TRUE,FALSE,FALSE
70449f4a-87e6-496c-8b1b-764f643f3d9e,1,15,7,30.85,9,112,9.9,8.2,4.3,100,7.7,108.42,8,FALSE,FALSE,FALSE,FALSE,FALSE
3b43acbb-e09f-46c4-9856-4ac2b48108e4,3,23,7,4.32,46,61,7.5,8.5,3.9,100,13.42,119.48,8,FALSE,FALSE,FALSE,FALSE,FALSE
325d1f38-1877-49bd-a9f9-9623250e96c1,1,14,12,31.07,17,116,6.8,3,2.9,137.83,2.45,147.98,7,FALSE,FALSE,FALSE,TRUE,FALSE
d8c84623-4000-4bbf-a18b-2ff1ef770028,2,5,6,3,28,41,6.3,0.8,3.6,100,27.41,91.18,11,TRUE,FALSE,FALSE,FALSE,FALSE
f3b92829-cd07-496b-bce5-dc10cfa0c913,2,16,5,5.46,41,65,5,5.1,3.6,130.97,19.24,130.17,1,FALSE,FALSE,TRUE,FALSE,FALSE
82c262d9-5d4f-4f95-9762-3edc23f5ca2f,1,20,10,5.05,26,36,3.3,1.9,3.8,100,15.23,93.72,3,FALSE,FALSE,TRUE,FALSE,FALSE
13c0a043-f193-40a0-89b3-6524e0a36377,1,19,7,9.35,38,71,8.3,2.4,4,100,0.66,120.22,10,TRUE,FALSE,FALSE,TRUE,FALSE
911da83d-8bb3-4fbf-8919-40fef328f44d,1,23,9,37.19,10,122,10,3.9,4,100,1.24,120.87,11,FALSE,FALSE,TRUE,FALSE,FALSE
e7ddab96-668e-4e0c-a9b1-84fdec1fd8ab,1,17,9,12.47,58,85,5.7,5,4.2,100,0.62,114.53,3,FALSE,FALSE,FALSE,FALSE,FALSE
07562f72-0f3e-4395-b2e1-c6c81f1508d1,1,9,9,16.27,9,63,4.7,8.4,4.6,100,19.18,108.34,4,FALSE,FALSE,TRUE,FALSE,FALSE
6d29e24d-1248-4983-b7d9-38ccd5597747,1,5,10,36.76,7,110,3.4,3.7,3.8,125.23,6.92,131.55,6,FALSE,FALSE,FALSE,FALSE,FALSE
13754af0-a35a-494b-a0e6-d6e61df008b8,1,12,2,11.59,8,53,4.3,5,4.1,100,12.61,100.47,9,FALSE,FALSE,FALSE,FALSE,TRUE
4345e27c-4250-481c-813b-6cd2b951816a,2,22,5,29.95,28,105,1,7.2,4.2,100,26.75,96.09,11,FALSE,FALSE,TRUE,TRUE,FALSE
79b7513c-52cd-465d-b8c8-00bb698c9095,1,13,1,28.1,22,89,2.3,4.2,4.1,100,6.1,101.03,6,FALSE,FALSE,FALSE,TRUE,FALSE
2f216e1f-6481-44c3-ba3c-2f62b64d2f05,3,15,6,36.35,51,137,3.5,1.2,4.7,137.83,16.89,139.45,7,TRUE,FALSE,FALSE,FALSE,FALSE
e0a3b98a-ea92-4966-9c9e-d0b9b087a6af,3,2,11,20.49,58,112,3.1,1.5,4.4,131.67,6.35,156.56,5,FALSE,FALSE,TRUE,TRUE,FALSE
3af25f00-a7be-45aa-83c0-915e2b292400,3,8,1,21.21,32,82,3.6,3.1,3.3,179.04,20.68,192.09,11,FALSE,FALSE,FALSE,TRUE,FALSE
cca5aae3-e9f2-4d6f-b444-b2fb38986359,1,2,3,33.95,25,129,5.9,8.1,3.9,100,6.08,105.63,7,TRUE,FALSE,TRUE,FALSE,TRUE
f51b1c80-4141-48b4-b207-328b0ec3aed1,1,0,2,18.77,55,109,8,4.6,4,146.29,0.34,173.73,12,TRUE,FALSE,TRUE,FALSE,FALSE
efe635ed-23a3-4790-890a-1588ac4d4bc3,3,4,2,37.37,8,133,7.6,5.9,5,100,4.16,124.69,2,FALSE,FALSE,TRUE,FALSE,FALSE
307dcfe8-58c3-4b03-86f5-daa4f2c406db,1,22,5,13.89,31,64,2.3,2.5,3.8,131.36,0.95,134,6,FALSE,FALSE,FALSE,TRUE,FALSE
a0b6e682-5478-416a-9352-17fa3e34ad03,1,11,10,17.62,9,80,4.6,9.9,3.5,109.96,2.83,124,5,FALSE,FALSE,TRUE,TRUE,FALSE
